fecha_extraccion;comuna;tipo_propiedad;titulo;precio;moneda;dormitorios;banos;metros_utiles;caracteristicas_raw;ubicacion;latitud;longitud;direccion_geocoded
2025-11-29 18:12:50;Ñuñoa;casa;Julio Zegers // Pedro Torres;12000;CLF;4 dormitorios;3 baños;160 m² útiles;4 dormitorios | 3 baños | 160 m² útiles;JULIO ZEGERS // PEDRO TORRES, Parque Juan XXIII, Ñuñoa;-33.451064474878585;-70.5865409442345;JULIO ZEGERS // PEDRO TORRES, Ñuñoa, Santiago, Chile
2025-11-29 18:12:50;Ñuñoa;casa;Exclusiva Casa En Ñuñoa: 4d/3b, 126m2, Oportunidad!;8190;CLF;4 dormitorios;3 baños;126 m² útiles;4 dormitorios | 3 baños | 126 m² útiles;CASA EN CONDOMINIO, Diagonal Oriente, Ñuñoa;-33.46576205;-70.62458038078411;CASA EN CONDOMINIO, Ñuñoa, Santiago, Chile
2025-11-29 18:12:50;Ñuñoa;casa;Casa En Condominio // Parque Juan 23;299000000;CLP;4 dormitorios;3 baños;90 m² útiles;4 dormitorios | 3 baños | 90 m² útiles;Los Jardines 1 - 300, Ñuñoa, Parque Juan XXIII, Ñuñoa;-33.45848146363636;-70.58867299090909;Los Jardines 1 - 300, Ñuñoa, Santiago, Chile
2025-11-29 18:12:50;Ñuñoa;casa;Guillermo Mann / Metro Estadio Nacional / P. De Valdivia ;2200;CLF;2 dormitorios;1 baño;68 m² útiles;2 dormitorios | 1 baño | 68 m² útiles;METRO ESTADIO NACIONAL / P. DE VALDIVIA / G. MANN, Estadio Nacional, Ñuñoa;-33.464382099999995;-70.61061809176775;ESTADIO NACIONAL / P. DE VALDIVIA / G. MANN, Ñuñoa, Santiago, Chile
2025-11-29 18:12:50;Ñuñoa;casa;Casa En Condominio // 3 Dor 3 Baños / Parque Juan Xxiii;299000000;CLP;4 dormitorios;3 baños;90 m² útiles;4 dormitorios | 3 baños | 90 m² útiles;Los Jardines 1 - 300, Ñuñoa, Parque Juan XXIII, Ñuñoa;-33.45848146363636;-70.58867299090909;Los Jardines 1 - 300, Ñuñoa, Santiago, Chile
2025-11-29 18:12:50;Ñuñoa;casa;Casa En Venta De 3 Dorm. En Ñuñoa;5950;CLF;3 dormitorios;2 baños;70 m² útiles;3 dormitorios | 2 baños | 70 m² útiles;La Verbena - La Giralda, Amapolas, Ñuñoa;-33.4617681;-70.59680201929875;La Verbena - La Giralda, Ñuñoa, Santiago, Chile
2025-11-29 18:12:50;Ñuñoa;casa;Casa 2 Pisos Ñuñoa;7400;CLF;4 dormitorios;3 baños;210 m² útiles;4 dormitorios | 3 baños | 210 m² útiles;CALLE IRARRAZABAL, Parque Juan XXIII, Ñuñoa;-33.4541894;-70.604972;CALLE IRARRAZABAL, Ñuñoa, Santiago, Chile
2025-11-29 18:12:50;Ñuñoa;casa;Venta Casa Ñuñoa;12500;CLF;4 dormitorios;2 baños;189 m² útiles;4 dormitorios | 2 baños | 189 m² útiles;CRESCENTE ERRAZURIZ CON MONSEÑOR EYZAGUIRRE, Estadio Nacional, Ñuñoa;-33.4532213;-70.6140207;CRESCENTE ERRAZURIZ CON MONSEÑOR EYZAGUIRRE, Ñuñoa, Santiago, Chile
2025-11-29 18:12:50;Ñuñoa;casa;Casa Ñuñoa Para Remodelar;60000000;CLP;1 dormitorio;1 baño;43 m² útiles;1 dormitorio | 1 baño | 43 m² útiles;MARATHON - GUILLERMO MANN, Estadio Nacional, Ñuñoa;-33.4693119;-70.613793;MARATHON - GUILLERMO MANN, Ñuñoa, Santiago, Chile
2025-11-29 18:12:50;Ñuñoa;casa;Linda Casa 3 Pisos 4 Dormitorios En Condominio Ñuñoa;6003;CLF;4 dormitorios;3 baños;111 m² útiles;4 dormitorios | 3 baños | 111 m² útiles;LOS ALERCES/ ZAÑARTU, Estadio Nacional, Ñuñoa;-33.47130110998182;-70.60707275206074;LOS ALERCES/ ZAÑARTU, Ñuñoa, Santiago, Chile
2025-11-29 18:13:24;Ñuñoa;casa;Mágnifica Casa Residencial O Comercial;24990;CLF;7 dormitorios;6 baños;354 m² útiles;7 dormitorios | 6 baños | 354 m² útiles;BARRIO SUAREZ MUJICA, Estadio Nacional, Ñuñoa;-33.4574105;-70.6141823;BARRIO SUAREZ MUJICA, Ñuñoa, Santiago, Chile
2025-11-29 18:13:24;Ñuñoa;casa;Se Vende Hermosa Casa ;580000000;CLP;4 dormitorios;3 baños;191 m² útiles;4 dormitorios | 3 baños | 191 m² útiles;SUCRE CON MARCHANT PEREIRA, Metro Ñuñoa, Ñuñoa;-33.44842435199439;-70.60752505959884;SUCRE CON MARCHANT PEREIRA, Ñuñoa, Santiago, Chile
2025-11-29 18:13:24;Ñuñoa;casa;Atención Inversionistas!! Espectacular Propiedad En Venta!;10450;CLF;4 dormitorios;2 baños;172 m² útiles;4 dormitorios | 2 baños | 172 m² útiles;Mujica 0263, Ñuñoa, Santiago, Metro Irarrázaval, Ñuñoa;-33.4502271;-70.6266094;Mujica 0263, Ñuñoa, Santiago, Chile
2025-11-29 18:13:24;Ñuñoa;casa;A Pasos Del Metro Ñuble;5200;CLF;3 dormitorios;2 baños;104 m² útiles;3 dormitorios | 2 baños | 104 m² útiles;A PASOS DEL METRO ÑUBLE, Parque San Eugenio - Metro Ñuble, Ñuñoa;-33.4673629;-70.6247567;A PASOS DEL ÑUBLE, Ñuñoa, Santiago, Chile
2025-11-29 18:13:24;Ñuñoa;casa;Departamento En Venta En Ñuñoa;9350;CLF;7 dormitorios;1 baño;230 m² útiles;7 dormitorios | 1 baño | 230 m² útiles;VENTA DE CASA COMERCIAL ÑUÑOA, Estadio Nacional, Ñuñoa;-33.45632345;-70.61723597939795;VENTA DE CASA COMERCIAL ÑUÑOA, Ñuñoa, Santiago, Chile
2025-11-29 18:13:24;Ñuñoa;casa;Crescente Errazuriz Con Monseñor Eyzaguirre;12502;CLF;4 dormitorios;2 baños;189 m² útiles;4 dormitorios | 2 baños | 189 m² útiles;VENTA, ESPECTACULAR CASA EN ÑUÑOA!!!, Estadio Nacional, Ñuñoa;-33.4543164;-70.5936358;VENTA, Ñuñoa, Santiago, Chile
2025-11-29 18:13:24;Ñuñoa;casa;Hermosa Propiedad De 5 Habitaciones Entrada De 4 Autos;150000;CLF;5 dormitorios;3 baños;600 m² útiles;5 dormitorios | 3 baños | 600 m² útiles;CERCANA A EL ESTADO NACIONAL, Estadio Nacional, Ñuñoa;-33.464382099999995;-70.61061809176775;CERCANA A EL ESTADO NACIONAL, Ñuñoa, Santiago, Chile
2025-11-29 18:13:24;Ñuñoa;casa;Oportunidad Casa Condominio Ñuñoa 4 Dormitorios;5100;CLF;4 dormitorios;2 baños;110 m² útiles;4 dormitorios | 2 baños | 110 m² útiles;BREMEN, Metro Simón Bolivar, Ñuñoa;-33.45234904038406;-70.57786798002536;BREMEN, Ñuñoa, Santiago, Chile
2025-11-29 18:13:24;Ñuñoa;casa;Amplia Casa En Tranquilo Sector De Ñuñoa;400000000;CLP;5 dormitorios;3 baños;252 m² útiles;5 dormitorios | 3 baños | 252 m² útiles;AMPLIA CASA EN TRANQUILO SECTOR DE ÑUÑOA, Metro Irarrázaval, Ñuñoa;-33.4538451;-70.5938476;AMPLIA CASA EN TRANQUILO SECTOR DE ÑUÑOA, Ñuñoa, Santiago, Chile
2025-11-29 18:13:24;Ñuñoa;casa;Se Vende Casa En Pucara Metro Simón Bolivar ;5400;CLF;;;88 m² útiles;88 m² útiles;PUCARA 4988 ÑUÑOA, Metro Simón Bolivar, Ñuñoa;-33.4543164;-70.5936358;PUCARA 4988 ÑUÑOA, Ñuñoa, Santiago, Chile
2025-11-29 18:13:24;Ñuñoa;casa;Seminario  Metro Irarrazaval;390000000;CLP;4 dormitorios;2 baños;168 m² útiles;4 dormitorios | 2 baños | 168 m² útiles;SEMINARIO  METRO IRARRAZAVAL, Metro Irarrázaval, Ñuñoa;-33.4524567;-70.6272498;SEMINARIO IRARRAZAVAL, Ñuñoa, Santiago, Chile
2025-11-29 18:13:24;Ñuñoa;casa;Se Vende Hermosa Casa En Ñuñoa ;7500;CLF;4 dormitorios;2 baños;89 m² útiles;4 dormitorios | 2 baños | 89 m² útiles;VILLA FREI PEDRO LOBOS 900 ÑUÑOA, Villa Frei, Ñuñoa;-33.4546697;-70.5814833;VILLA FREI PEDRO LOBOS 900 ÑUÑOA, Ñuñoa, Santiago, Chile
2025-11-29 18:13:24;Ñuñoa;casa;Impecable Casa, No Paga Contribuciones, Excelente Ubicacion ;7750;CLF;4 dormitorios;4 baños;97 m² útiles;4 dormitorios | 4 baños | 97 m² útiles;PEDRO LAUTARO FERRER, Plaza Ñuñoa, Ñuñoa;-33.44489845;-70.59942373944703;PEDRO LAUTARO FERRER, Ñuñoa, Santiago, Chile
2025-11-29 18:13:24;Ñuñoa;casa;Casa / Metro Ñuble / Ñuñoa;160000000;CLP;3 dormitorios;1 baño;90 m² útiles;3 dormitorios | 1 baño | 90 m² útiles;CALLE 2 / METRO ÑUBLE  / ÑUÑOA, Estadio Nacional, Ñuñoa;-33.4673629;-70.6247567;CALLE 2 / ÑUBLE / ÑUÑOA, Ñuñoa, Santiago, Chile
2025-11-29 18:13:24;Ñuñoa;casa;Se Vende Hermosa Casa Metro Villa Frei;255000000;CLP;3 dormitorios;1 baño;77 m² útiles;3 dormitorios | 1 baño | 77 m² útiles;RAMON CRUZ 900 METRO VILLA FREI ÑUÑOA, Villa Frei, Ñuñoa;-33.4546697;-70.5814833;RAMON CRUZ 900 VILLA FREI ÑUÑOA, Ñuñoa, Santiago, Chile
2025-11-29 18:13:24;Ñuñoa;casa;Black Friday  Casa 4d+4b+local Comercial;12250;CLF;5 dormitorios;3 baños;245 m² útiles;5 dormitorios | 3 baños | 245 m² útiles;Jose Domingo Cañas, 1800 - 2100, Metro Monseñor Eyzaguirre, Ñuñoa;-33.45632345;-70.61723597939795;Jose Domingo Cañas, Ñuñoa, Santiago, Chile
2025-11-29 18:13:24;Ñuñoa;casa;Casa Diego De Almagro ;6300;CLF;3 dormitorios;2 baños;70 m² útiles;3 dormitorios | 2 baños | 70 m² útiles;CASA DIEGO DE ALMAGRO, Diego De Almagro, Ñuñoa;-33.4513929;-70.6505616;CASA DIEGO DE ALMAGRO, Ñuñoa, Santiago, Chile
2025-11-29 18:13:24;Ñuñoa;casa;Casa En Venta En Barrio Italia, Ñuñoa;700000000;CLP;6 dormitorios;3 baños;232 m² útiles;6 dormitorios | 3 baños | 232 m² útiles;Av Salvador, 1800 - 2100, Metro Irarrázaval, Ñuñoa;-33.46066716287879;-70.6211463707169;Av Salvador, Ñuñoa, Santiago, Chile
2025-11-29 18:13:24;Ñuñoa;casa;Casa 2 Pisos 4d+4b, 4 Terrazas+patio. Ñuñoa;17900;CLF;4 dormitorios;4 baños;205 m² útiles;4 dormitorios | 4 baños | 205 m² útiles;Luis Uribe, 2100 - 2400, Metro Ñuñoa, Ñuñoa;-33.451415598525884;-70.60330777908179;Luis Uribe, Ñuñoa, Santiago, Chile
2025-11-29 18:13:24;Ñuñoa;casa;La Minga - Hermosa Casa 4d/2b + Pieza C/ Entrada Indp. Ñuñoa;8100;CLF;5 dormitorios;3 baños;115 m² útiles;5 dormitorios | 3 baños | 115 m² útiles;Estrella Solitaria 5100 - 5400, Santiago, Ñuñoa, Chile, Plaza Egaña, Ñuñoa;-33.450598250813414;-70.58087445473215;Estrella Solitaria 5100 - 5400, Ñuñoa, Santiago, Chile
2025-11-29 18:13:24;Ñuñoa;casa;Se Vende Propiedad 7d+4b+5 Est. Ñuñoa;13000;CLF;7 dormitorios;4 baños;320 m² útiles;7 dormitorios | 4 baños | 320 m² útiles;Montenegro, 1386, Parque Botánico, Ñuñoa;-33.4511267;-70.5863251;Montenegro, Ñuñoa, Santiago, Chile
2025-11-29 18:13:24;Ñuñoa;casa;Casa 6 D, 3 B, 4 Est. Ñuñoa;10390;CLF;6 dormitorios;2 baños;160 m² útiles;6 dormitorios | 2 baños | 160 m² útiles;Canonigo Madariaga, 600 - 900, Estadio Nacional, Ñuñoa;-33.459232104303005;-70.61101372151805;Canonigo Madariaga, Ñuñoa, Santiago, Chile
2025-11-29 18:13:24;Ñuñoa;casa;Casa Pucará;10900;CLF;5 dormitorios;4 baños;165 m² útiles;5 dormitorios | 4 baños | 165 m² útiles;CASA PUCARÁ, Parque Botánico, Ñuñoa;-33.4461278;-70.5775797;CASA PUCARÁ, Ñuñoa, Santiago, Chile
2025-11-29 18:13:24;Ñuñoa;casa;Se Vende Casa 4d, 2b, 5 Est. Sector Ñuñoa;10900;CLF;4 dormitorios;2 baños;175 m² útiles;4 dormitorios | 2 baños | 175 m² útiles;Eduardo Castillo Velasco, 675, Metro Irarrázaval, Ñuñoa;-33.45914161661513;-70.5969709363368;Eduardo Castillo Velasco, Ñuñoa, Santiago, Chile
2025-11-29 18:13:24;Ñuñoa;casa;¡¡oportunidad De Inversión!! Se Aceptan Ofertas ;9700;CLF;4 dormitorios;3 baños;210 m² útiles;4 dormitorios | 3 baños | 210 m² útiles;Los Jazmines, Estadio Nacional, Ñuñoa;-33.46038089861365;-70.6180581609203;Los Jazmines, Ñuñoa, Santiago, Chile
2025-11-29 18:13:24;Ñuñoa;casa;Casa En Venta 4 Dormitorios, Con Giro Comercial, Ñuñoa;510000000;CLP;4 dormitorios;3 baños;140 m² útiles;4 dormitorios | 3 baños | 140 m² útiles;Av. Pedro De Valdivia, Estadio Nacional, Ñuñoa;-33.465776500000004;-70.60749102715357;Av. Pedro De Valdivia, Ñuñoa, Santiago, Chile
2025-11-29 18:13:24;Ñuñoa;casa;Casa En Venta En Metro Irarrázaval;11250;CLF;6 dormitorios;4 baños;230 m² útiles;6 dormitorios | 4 baños | 230 m² útiles;Residencial Seminario 900 - 1200, Ñuñoa, Metro Irarrázaval, Ñuñoa;-33.45381400746218;-70.6260296786724;Residencial Seminario 900 - 1200, Ñuñoa, Santiago, Chile
2025-11-29 18:13:24;Ñuñoa;casa;Casa Los Aliaga, Eduardo Castillo;7693;CLF;3 dormitorios;3 baños;103 m² útiles;3 dormitorios | 3 baños | 103 m² útiles;CASA LOS ALIAGA, EDUARDO CASTILLO, Diagonal Oriente, Ñuñoa;-33.462656925780045;-70.57735911923837;CASA LOS ALIAGA, Ñuñoa, Santiago, Chile
2025-11-29 18:13:24;Ñuñoa;casa;Casa Los Agustinos;300000000;CLP;4 dormitorios;2 baños;140 m² útiles;4 dormitorios | 2 baños | 140 m² útiles;CASA LOS AGUSTINOS, Metro Simón Bolivar, Ñuñoa;-33.45896635;-70.57882163932373;CASA LOS AGUSTINOS, Ñuñoa, Santiago, Chile
2025-11-29 18:13:24;Ñuñoa;casa;Venta Casa En Condominio Cerrado-ñuñoa.;6400;CLF;3 dormitorios;2 baños;111 m² útiles;3 dormitorios | 2 baños | 111 m² útiles;Los Tres Antonios 1852, Ñuñoa, Estadio Nacional, Ñuñoa;-33.47190951687892;-70.6042710142329;Los Tres Antonios 1852, Ñuñoa, Santiago, Chile
2025-11-29 18:13:24;Ñuñoa;casa;Casa Hernán Cortés;11990;CLF;7 dormitorios;4 baños;185 m² útiles;7 dormitorios | 4 baños | 185 m² útiles;CASA HERNÁN CORTÉS, Metro Ñuñoa, Ñuñoa;-33.446599500000005;-70.6055010662507;CASA HERNÁN CORTÉS, Ñuñoa, Santiago, Chile
2025-11-29 18:13:24;Ñuñoa;casa;Casa Ñuñoa 4 Dormitorios, 2 Baños;6290;CLF;4 dormitorios;3 baños;80 m² útiles;4 dormitorios | 3 baños | 80 m² útiles;ALCALDE EDUARDO CASTILLO VELASCO, 4500 - 4800, Diagonal Oriente, Ñuñoa;-33.45914161661513;-70.5969709363368;ALCALDE EDUARDO CASTILLO VELASCO, Ñuñoa, Santiago, Chile
2025-11-29 18:13:24;Ñuñoa;casa;Venta Hermosa Casa Especial Para Inversionista;235000000;CLP;2 dormitorios;1 baño;220 m² útiles;2 dormitorios | 1 baño | 220 m² útiles;Peatones 33, 1255, Villa Los Jardínes - Villa Los Presidentes, Ñuñoa;-33.46982889081702;-70.58273428791759;Peatones 33, Ñuñoa, Santiago, Chile
2025-11-29 18:13:24;Ñuñoa;casa;Venta Casa 5d 2b Servicios 2 Pisos Terreno 283/457 Me Ñuñoa;16700;CLF;5 dormitorios;3 baños;283 m² útiles;5 dormitorios | 3 baños | 283 m² útiles;Avenida Campos De Deportes, 360, Metro Ñuñoa, Ñuñoa;-33.46063077033912;-70.6097132981785;Avenida Campos De Deportes, Ñuñoa, Santiago, Chile
2025-11-29 18:13:24;Ñuñoa;casa;Remodelada (125423);23500;CLF;4 dormitorios;5 baños;221 m² útiles;4 dormitorios | 5 baños | 221 m² útiles;Luis Pereira 1 - 300, Parque Botánico, Ñuñoa;-33.4511482;-70.590423;Luis Pereira 1 - 300, Ñuñoa, Santiago, Chile
2025-11-29 18:13:24;Ñuñoa;casa;Atractiva Y Sólida Casa En Barrio Tranquilo (132479);10900;CLF;5 dormitorios;3 baños;144 m² útiles;5 dormitorios | 3 baños | 144 m² útiles;Alcalde Jorge Monckeberg 600 - 900, Ñuñoa, Chile, Villa Frei, Ñuñoa;-33.473115533219556;-70.58729600913735;Alcalde Jorge Monckeberg 600 - 900, Ñuñoa, Santiago, Chile
2025-11-29 18:13:24;Ñuñoa;casa;Oferta Especial!  Venta Amplia Casa 6d/3b En Ñuñoa;15500;CLF;6 dormitorios;3 baños;194 m² útiles;6 dormitorios | 3 baños | 194 m² útiles;Duble Almeyda, 5000, Diagonal Oriente, Ñuñoa;-33.4573013;-70.59158422141533;Duble Almeyda, Ñuñoa, Santiago, Chile
2025-11-29 18:13:24;Ñuñoa;casa;Casa Para Remodelación En Venta En Villa Frei, Ñuñoa! ;6351;CLF;7 dormitorios;2 baños;104 m² útiles;7 dormitorios | 2 baños | 104 m² útiles;PEDRO LOBOS, Villa Frei, Ñuñoa;-33.46338515895767;-70.5783511140785;PEDRO LOBOS, Ñuñoa, Santiago, Chile
2025-11-29 18:13:24;Ñuñoa;casa;Casa Ñuñoa Vicente Reyes Con Pedro Torres (126658);11300;CLF;3 dormitorios;3 baños;135 m² útiles;3 dormitorios | 3 baños | 135 m² útiles;Vicente Reyes 3900 - 4200, Ñuñoa;-33.44943314117647;-70.58684457647058;Vicente Reyes 3900 - 4200, Ñuñoa, Santiago, Chile
2025-11-29 18:13:24;Ñuñoa;casa;Casa En Ñuñoa, Con Excelente Conectividad (132326);6890;CLF;5 dormitorios;2 baños;94 m² útiles;5 dormitorios | 2 baños | 94 m² útiles;Rossemblut 4800 - 5100, Ñuñoa, Chile, Metro Simón Bolivar, Ñuñoa;-33.443009443053434;-70.58019081442433;Rossemblut 4800 - 5100, Ñuñoa, Santiago, Chile
2025-11-29 18:13:24;Ñuñoa;casa;Casa En Condominio En Ñuñoa, 3d +mansarda, A Pasos Del Metro;8130;CLF;3 dormitorios;2 baños;170 m² útiles;3 dormitorios | 2 baños | 170 m² útiles;Rosita Renard 1200, Ñuñoa, Metro Simón Bolivar, Ñuñoa;-33.44358685;-70.5749043021739;Rosita Renard 1200, Ñuñoa, Santiago, Chile
2025-11-29 18:13:24;Ñuñoa;casa;Se Vende Casa  Con Amplio Terreno Ideal Comercial;12000;CLF;2 dormitorios;1 baño;120 m² útiles;2 dormitorios | 1 baño | 120 m² útiles;Avenida Simón Bolívar, 4800, Ñuñoa;-33.449840294596555;-70.60168321897282;Avenida Simón Bolívar, Ñuñoa, Santiago, Chile
2025-11-29 18:13:24;Ñuñoa;casa;Rebajada!!! Hermosa Casa 5dorm 3baños Amplio Terreno Ñuñoa;19500;CLF;5 dormitorios;3 baños;233 m² útiles;5 dormitorios | 3 baños | 233 m² útiles;Carmen Covarrubias, 150, Ñuñoa;-33.45710580398165;-70.61164127011891;Carmen Covarrubias, Ñuñoa, Santiago, Chile
2025-11-29 18:13:24;Ñuñoa;casa;Vendo Propiedad En Barrio Italia  (josé Manuel Infante) Stgo;13500;CLF;7 dormitorios;5 baños;200 m² útiles;7 dormitorios | 5 baños | 200 m² útiles;José Manuel Infante 1800 - 2100, Ñuñoa, Metro Monseñor Eyzaguirre, Ñuñoa;-33.450467728;-70.617986044;José Manuel Infante 1800 - 2100, Ñuñoa, Santiago, Chile
2025-11-29 18:13:24;Ñuñoa;casa;Se Vende Hermosa Casa En Ñuñoa (131784);205000000;CLP;6 dormitorios;2 baños;180 m² útiles;6 dormitorios | 2 baños | 180 m² útiles;Ramón Cruz Montt 1 - 300, Ñuñoa;-33.457441360000004;-70.58011108;Ramón Cruz Montt 1 - 300, Ñuñoa, Santiago, Chile
2025-11-29 18:13:24;Ñuñoa;casa;Venta Casa O 2d Wi Clóset Suite 2b 1e 1bd 57,61m2 Metro Mon;6694;CLF;2 dormitorios;2 baños;57 m² útiles;2 dormitorios | 2 baños | 57 m² útiles;Manuel Montt 2648, Metro Monseñor Eyzaguirre, Metro Monseñor Eyzaguirre, Ñuñoa;-33.4521261;-70.6124475985321;Manuel Montt 2648, Ñuñoa, Santiago, Chile
2025-11-29 18:13:24;Ñuñoa;casa;Se Vende Casa En Villa Frei, Comuna Ñuñoa;6300;CLF;4 dormitorios;1 baño;90 m² útiles;4 dormitorios | 1 baño | 90 m² útiles;El Grumete, 934, Villa Frei, Ñuñoa;-33.46402149561651;-70.58053392329495;El Grumete, Ñuñoa, Santiago, Chile
2025-11-29 18:13:38;Ñuñoa;casa;Venta Cómoda Casa 3d+3b+1e+sala Multiuso, Villa Frei Ñuñoa;6700;CLF;3 dormitorios;3 baños;84 m² útiles;3 dormitorios | 3 baños | 84 m² útiles;Curamilla 4962-LL, Ñuñoa, Villa Frei, Ñuñoa;-33.44801425;-70.57916470087592;Curamilla 4962-LL, Ñuñoa, Santiago, Chile
2025-11-29 18:13:38;Ñuñoa;casa;Casa En Venta En Rodrigo De Araya;159000000;CLP;7 dormitorios;2 baños;140 m² útiles;7 dormitorios | 2 baños | 140 m² útiles;Av. Rodrigo De Araya 3690, Ñuñoa, Santiago, Juan Gómez Millas, Ñuñoa;-33.4731827;-70.59362815;Av. Rodrigo De Araya 3690, Ñuñoa, Santiago, Chile
2025-11-29 18:13:38;Ñuñoa;casa;Acogedora Propiedad En Villa Frei Comuna Ñuñoa;310000000;CLP;3 dormitorios;2 baños;70 m² útiles;3 dormitorios | 2 baños | 70 m² útiles;Juan Moya Morales, 0000, Parque Juan XXIII, Ñuñoa;-33.45940946610685;-70.58680418302939;Juan Moya Morales, Ñuñoa, Santiago, Chile
2025-11-29 18:13:38;Ñuñoa;casa;Conoce Aqui Tu Nuevo Hogar (131540);17700;CLF;4 dormitorios;2 baños;180 m² útiles;4 dormitorios | 2 baños | 180 m² útiles;García Moreno 1500 - 1800, Ñuñoa, Chile, Parque Botánico, Ñuñoa;-33.4439201181191;-70.58895604004348;García Moreno 1500 - 1800, Ñuñoa, Santiago, Chile
2025-11-29 18:13:38;Ñuñoa;casa;Venta Casa La Giralda Los Adoquines Ñuñoa  (70409);10300;CLF;5 dormitorios;4 baños;121 m² útiles;5 dormitorios | 4 baños | 121 m² útiles;La Giralda, Ñuñoa, Chile, Amapolas, Ñuñoa;-33.43828320263273;-70.5816810126365;La Giralda, Ñuñoa, Santiago, Chile
2025-11-29 18:13:38;Ñuñoa;casa;Una Inversión Con Visión, Barrio Italia Ñuñoa;10600;CLF;8 dormitorios;3 baños;101 m² útiles;8 dormitorios | 3 baños | 101 m² útiles;MUJICA, 300 - 600, Metro Irarrázaval, Ñuñoa;-33.453659349999995;-70.61446131414799;MUJICA, Ñuñoa, Santiago, Chile
2025-11-29 18:13:38;Ñuñoa;casa;Venta Casa P 3d 2b 1e Estadio Nacional - Ñuñoa;6900;CLF;3 dormitorios;2 baños;120 m² útiles;3 dormitorios | 2 baños | 120 m² útiles;Los Alerces, Estadio Nacional, Estadio Nacional, Ñuñoa;-33.47183;-70.5941175;Los Alerces, Ñuñoa, Santiago, Chile
2025-11-29 18:13:38;Ñuñoa;casa;Casa En Ñuñoa, Barrio Los Adoquines (119809);10300;CLF;5 dormitorios;4 baños;;5 dormitorios | 4 baños;La Giralda, Ñuñoa, Chile, Amapolas, Ñuñoa;-33.43828320263273;-70.5816810126365;La Giralda, Ñuñoa, Santiago, Chile
2025-11-29 18:13:38;Ñuñoa;casa;Townhouse Condominio 3 Casas-rooftop (126592);9300;CLF;3 dormitorios;3 baños;1.156 m² útiles;3 dormitorios | 3 baños | 1.156 m² útiles;Heriberto Covarrubias 1 - 300, Metro Simón Bolivar, Ñuñoa;-33.45193893060087;-70.57353390342882;Heriberto Covarrubias 1 - 300, Ñuñoa, Santiago, Chile
2025-11-29 18:13:38;Ñuñoa;casa;Casa 2 Pisos, Condominio, Exequiel Fernández (132804);6750;CLF;4 dormitorios;3 baños;90 m² útiles;4 dormitorios | 3 baños | 90 m² útiles;Exequiel Fernández 1200 - 1500, Santiago, Ñuñoa, Chile, Estadio Nacional, Ñuñoa;-33.4692281;-70.6003125;Exequiel Fernández 1200 - 1500, Ñuñoa, Santiago, Chile
2025-11-29 18:13:38;Ñuñoa;casa;Venta Casa Ñuñoa (67494);13000;CLF;5 dormitorios;3 baños;177 m² útiles;5 dormitorios | 3 baños | 177 m² útiles;Juan Moya Morales 1 - 300, Ñuñoa, Chile, Ñuñoa;-33.45823299999999;-70.5863525;Juan Moya Morales 1 - 300, Ñuñoa, Santiago, Chile
2025-11-29 18:13:38;Ñuñoa;casa;Vive En Emilia Tellez, Ñuñoa! (126720);13800;CLF;3 dormitorios;2 baños;180 m² útiles;3 dormitorios | 2 baños | 180 m² útiles;Emilia Téllez 1 - 300, Parque Botánico, Ñuñoa;-33.441502518192294;-70.58196639916218;Emilia Téllez 1 - 300, Ñuñoa, Santiago, Chile
2025-11-29 18:13:38;Ñuñoa;casa;Venta Casa 4d 3b 2e Plaza Egaña - Ñuñoa;8750;CLF;4 dormitorios;3 baños;153 m² útiles;4 dormitorios | 3 baños | 153 m² útiles;Avenida Ossa  498-a, Plaza Egaña, Plaza Egaña, Ñuñoa;-33.4541894;-70.604972;Avenida Ossa 498-a, Ñuñoa, Santiago, Chile
2025-11-29 18:13:38;Ñuñoa;casa;Vendo Casa En Condominio A Una Cuadra De Metro;7490;CLF;3 dormitorios;2 baños;100 m² útiles;3 dormitorios | 2 baños | 100 m² útiles;Avenida Echeñique, 5519, Ñuñoa;-33.44628025321275;-70.57465799118101;Avenida Echeñique, Ñuñoa, Santiago, Chile
2025-11-29 18:13:38;Ñuñoa;casa;Avenida Maraton Con Carlos Dittborn (132566);129900000;CLP;2 dormitorios;2 baños;86 m² útiles;2 dormitorios | 2 baños | 86 m² útiles;Calle Catorce 1500 - 1800, Ñuñoa, Chile, Estadio Nacional, Ñuñoa;-33.4700378;-70.61643164285714;Calle Catorce 1500 - 1800, Ñuñoa, Santiago, Chile
2025-11-29 18:13:38;Ñuñoa;casa;Casa En Venta En Ñuñoa;7000;CLF;4 dormitorios;2 baños;120 m² útiles;4 dormitorios | 2 baños | 120 m² útiles;Alcalde Eduardo Castillo Velasco 2905, Ñuñoa, Estadio Nacional, Ñuñoa;-33.458792335714286;-70.6014166244898;Alcalde Eduardo Castillo Velasco 2905, Ñuñoa, Santiago, Chile
2025-11-29 18:13:38;Ñuñoa;casa;Casa En Venta En Ñuñoa;11000;CLF;5 dormitorios;3 baños;147 m² útiles;5 dormitorios | 3 baños | 147 m² útiles;Carlos Aguirre Luco, Ñuñoa, Parque Botánico, Ñuñoa;-33.44582391484817;-70.58563612250316;Carlos Aguirre Luco, Ñuñoa, Santiago, Chile
